"title","totalScore","reviewsCount","street","city","state","countryCode","website","phone","categoryName","url"
"Glowbal Restaurant","4.6","7571","590 W Georgia St","Vancouver","British Columbia","CA","https://glowbalgroup.com/glowbal/?utm_source=GoogleBusinessProfile&utm_medium=Website&utm_campaign=MapLabs","+1 604-602-0835","Restaurant","https://www.google.com/maps/search/?api=1&query=Glowbal%20Restaurant&query_place_id=ChIJ184e4X5xhlQREgkeHvFAYwE"
"Miku Vancouver","4.6","7595","200 Granville St #70","Vancouver","British Columbia","CA","http://www.mikurestaurant.com/","+1 604-568-3900","Sushi restaurant","https://www.google.com/maps/search/?api=1&query=Miku%20Vancouver&query_place_id=ChIJlyu4u4NxhlQRkUpN_iFwl8Q"
"The Red Wagon","4.4","1979","2128 E Hastings St","Vancouver","British Columbia","CA","http://www.redwagoncafe.ca/","+1 604-568-4565","Canadian restaurant","https://www.google.com/maps/search/?api=1&query=The%20Red%20Wagon&query_place_id=ChIJIdchfhhxhlQRNmbx0FTadWA"
"Cuchillo","4.6","1555","261 Powell St","Vancouver","British Columbia","CA","http://www.cuchillo.ca/","+1 604-559-7585","Latin American restaurant","https://www.google.com/maps/search/?api=1&query=Cuchillo&query_place_id=ChIJGzNQznBxhlQRUfJ4lO6Hwnc"
"Axum Restaurant","4.6","601","1279 E Hastings St","Vancouver","British Columbia","CA","http://axumrestaurant.ca/","+1 604-253-2986","Ethiopian restaurant","https://www.google.com/maps/search/?api=1&query=Axum%20Restaurant&query_place_id=ChIJKXQKohNxhlQRDbphqKoybUE"
"Ask For Luigi Restaurant","4.6","2831","305 Alexander St","Vancouver","British Columbia","CA","http://www.askforluigi.com/","+1 604-428-2544","Italian restaurant","https://www.google.com/maps/search/?api=1&query=Ask%20For%20Luigi%20Restaurant&query_place_id=ChIJe-XLV3FxhlQRp_RhBdLadTM"
"MILA","4.5","808","185 Keefer St","Vancouver","British Columbia","CA","https://www.milaplantbased.com/","+1 604-844-8040","Restaurant","https://www.google.com/maps/search/?api=1&query=MILA&query_place_id=ChIJU321ZkRxhlQRdTZKXohmv8E"
"Saan Saan Cafe and Restaurant","4.8","161","227 Main St","Vancouver","British Columbia","CA","http://saansaan.ca/",,"Restaurant","https://www.google.com/maps/search/?api=1&query=Saan%20Saan%20Cafe%20and%20Restaurant&query_place_id=ChIJbSS3NOhxhlQRzXKPx8Winw0"
"CM Chicken Kitsilano(Call now to order)","4.7","664","1629 Yew St","Vancouver","British Columbia","CA","https://cmkits.zomi.menu/","+1 604-356-6454","Korean restaurant","https://www.google.com/maps/search/?api=1&query=CM%20Chicken%20Kitsilano(Call%20now%20to%20order)&query_place_id=ChIJUVqtEgpzhlQRvfnZLrgerng"
"Lavidas Restaurant","4.5","253","1961 W 4th Ave","Vancouver","British Columbia","CA","http://lavidasrestaurant.ca/","+1 604-732-0004","Restaurant","https://www.google.com/maps/search/?api=1&query=Lavidas%20Restaurant&query_place_id=ChIJzRsldLZzhlQR4VIoVRSSLeM"
"The Ellis Restaurant Kits","4.2","644","2204 York Ave","Vancouver","British Columbia","CA","http://www.theellis.ca/","+1 604-365-0616","Restaurant","https://www.google.com/maps/search/?api=1&query=The%20Ellis%20Restaurant%20Kits&query_place_id=ChIJxc6uLrVzhlQREB03taE_sDA"
"Niwa Restaurant","4.7","64","1875 Powell St","Vancouver","British Columbia","CA","http://www.restaurantniwa.com/","+1 778-379-3790","Restaurant","https://www.google.com/maps/search/?api=1&query=Niwa%20Restaurant&query_place_id=ChIJzeZiaABxhlQRdz6rzPbZNos"
"Ocean Goose Japanese Restaurant","4.8","439","1850 W 4th Ave","Vancouver","British Columbia","CA","https://oceangoose.ca/","+1 604-229-3673","Restaurant","https://www.google.com/maps/search/?api=1&query=Ocean%20Goose%20Japanese%20Restaurant&query_place_id=ChIJB0cfX6tzhlQR6l1sB6MVKD8"
"Maenam","4.4","1211","1938 W 4th Ave","Vancouver","British Columbia","CA","http://www.maenam.ca/","+1 604-730-5579","Thai restaurant","https://www.google.com/maps/search/?api=1&query=Maenam&query_place_id=ChIJEZAPc7ZzhlQRYvvVFvv6CLo"
"St. Lawrence Restaurant","4.6","1378","269 Powell St","Vancouver","British Columbia","CA","http://www.stlawrencerestaurant.com/","+1 604-620-3800","Haute French restaurant","https://www.google.com/maps/search/?api=1&query=St.%20Lawrence%20Restaurant&query_place_id=ChIJl9_waXFxhlQRbBq6lKwoHic"
"Juicy Joe's Burgers","4.9","1477","2004 W 4th Ave","Vancouver","British Columbia","CA","https://www.juicyjoes.ca/","+1 778-833-3511","Hamburger restaurant","https://www.google.com/maps/search/?api=1&query=Juicy%20Joe's%20Burgers&query_place_id=ChIJA_fL1dNzhlQR5Ymb-FkPyV0"
"Chewie's Chicken & Biscuits","4.8","1191","2822 W 4th Ave","Vancouver","British Columbia","CA","https://www.chewiesbiscuitco.com/","+1 604-336-9996","Breakfast restaurant","https://www.google.com/maps/search/?api=1&query=Chewie's%20Chicken%20%26%20Biscuits&query_place_id=ChIJ_6Aip_xzhlQRGV4e98-vymg"
"Banana Leaf in Kitsilano","4.2","1046","Macdonald St & UBC, 3005 W Broadway","Vancouver","British Columbia","CA","https://www.bananaleaf-vancouver.com/kitsilano","+1 604-734-3005","Malaysian restaurant","https://www.google.com/maps/search/?api=1&query=Banana%20Leaf%20in%20Kitsilano&query_place_id=ChIJwXdWeqtzhlQRvhCBn2ZX5kM"
"The Naam","4.3","2906","2724 W 4th Ave","Vancouver","British Columbia","CA","http://www.thenaam.com/","+1 604-738-7151","Vegetarian restaurant","https://www.google.com/maps/search/?api=1&query=The%20Naam&query_place_id=ChIJ6QuEWZFzhlQRU6ynlJ2i81c"
"East Is East","4.8","3797","3035 W Broadway","Vancouver","British Columbia","CA","http://www.eastiseast.ca/","+1 604-734-5881","Indian restaurant","https://www.google.com/maps/search/?api=1&query=East%20Is%20East&query_place_id=ChIJD64_2KpzhlQRZ4c_BsxnnUo"
"Four Olives Restaurant -Best Greek Restaurant","4.5","608","4510 W 10th Ave","Vancouver","British Columbia","CA","http://www.fourolives.ca/","+1 604-221-7777","Greek restaurant","https://www.google.com/maps/search/?api=1&query=Four%20Olives%20Restaurant%20-Best%20Greek%20Restaurant&query_place_id=ChIJ27ojj9NzhlQRcJhTE_WSFts"
"La Quercia & L'Ufficio","4.6","462","3689 W 4th Ave","Vancouver","British Columbia","CA","http://laquercia.ca/","+1 604-676-1007","Italian restaurant","https://www.google.com/maps/search/?api=1&query=La%20Quercia%20%26%20L'Ufficio&query_place_id=ChIJ34VbDlZyhlQRQ9iaa47Y7rI"
"Nostos Taverna","4.5","419","3162 W Broadway","Vancouver","British Columbia","CA","https://nostostaverna.com/","+1 604-730-9303","Greek restaurant","https://www.google.com/maps/search/?api=1&query=Nostos%20Taverna&query_place_id=ChIJGTXjRt9zhlQRsPdqsVTHK7E"
"Don at Kitsilano","4.7","292","2186 W 4th Ave","Vancouver","British Columbia","CA","https://www.eatdon.com/","+1 604-566-6366","Restaurant","https://www.google.com/maps/search/?api=1&query=Don%20at%20Kitsilano&query_place_id=ChIJ-87fSS5zhlQRvumPusLGY6M"
"Nuba in Kitsilano","4.2","1194","3116 W Broadway","Vancouver","British Columbia","CA","http://www.nuba.ca/","+1 604-336-1797","Restaurant","https://www.google.com/maps/search/?api=1&query=Nuba%20in%20Kitsilano&query_place_id=ChIJFTwcFKtzhlQRMHMSgMHNc3Q"
"Raisu","4.5","3236","2340 W 4th Ave","Vancouver","British Columbia","CA","https://raisu.ca/","+1 604-620-1564","Japanese restaurant","https://www.google.com/maps/search/?api=1&query=Raisu&query_place_id=ChIJheYkn7NzhlQR8weTw-mG_IU"
"Nook","4.5","1253","1525 Yew St","Vancouver","British Columbia","CA","http://nookrestaurants.com/","+1 604-734-0099","Italian restaurant","https://www.google.com/maps/search/?api=1&query=Nook&query_place_id=ChIJq9PfzEpyhlQRUqp026zudho"
"Bann Thai","4.6","267","8542 Granville St","Vancouver","British Columbia","CA","http://bannthai.zomi.menu/","+1 236-455-6299","Thai restaurant","https://www.google.com/maps/search/?api=1&query=Bann%20Thai&query_place_id=ChIJmzpuIgB1hlQR_DTsoUXg1oI"
"Talay Thai Restaurant","4.7","519","8369 Granville St","Vancouver","British Columbia","CA","https://zomi.menu/pick-up?shop=11515&utm=&table=","+1 604-568-2012","Thai restaurant","https://www.google.com/maps/search/?api=1&query=Talay%20Thai%20Restaurant&query_place_id=ChIJPU-fOIB1hlQRV_v7JVCgjK8"
"Ivy's Kitchen Vietnamese Restaurant","4.5","343","4598 Main St","Vancouver","British Columbia","CA",,"+1 604-873-3345","Restaurant","https://www.google.com/maps/search/?api=1&query=Ivy's%20Kitchen%20Vietnamese%20Restaurant&query_place_id=ChIJgUKmvd11hlQRZRYpELDEyi8"
"Pho Hong on Fraser","4.4","566","6348 Fraser St","Vancouver","British Columbia","CA","https://phohong.ca/","+1 604-327-6348","Vietnamese restaurant","https://www.google.com/maps/search/?api=1&query=Pho%20Hong%20on%20Fraser&query_place_id=ChIJX7JKJRV0hlQRqpeYJnZ3tJU"
"Okini Restaurant & Bar","4.5","906","1864 W 57th Ave","Vancouver","British Columbia","CA","http://www.okiniyvr.com/","+1 604-263-0155","Restaurant","https://www.google.com/maps/search/?api=1&query=Okini%20Restaurant%20%26%20Bar&query_place_id=ChIJp2Gg2tx1hlQRk0V3_4afIiI"
"Minerva’s Restaurant","4.4","1158","2411 W 41st Ave","Vancouver","British Columbia","CA","http://www.minervas.ca/","+1 604-263-1774","Greek restaurant","https://www.google.com/maps/search/?api=1&query=Minerva%E2%80%99s%20Restaurant&query_place_id=ChIJWSFJtnpzhlQRfhTTUMJTgPU"
"Vegan Shoku Japanese Restaurant","4.8","468","2260 W 41st Ave","Vancouver","British Columbia","CA","https://swypepos.com/olo/veganshoku/001?t=1718675824542","+1 604-566-6556","Vegan restaurant","https://www.google.com/maps/search/?api=1&query=Vegan%20Shoku%20Japanese%20Restaurant&query_place_id=ChIJiYjpfChzhlQRmDmazeq8pzM"
"SOCIAL CORNER YALETOWN","4.3","4021","891 Homer St","Vancouver","British Columbia","CA","http://www.persesocialcorner.com/","+1 604-428-6111","Italian restaurant","https://www.google.com/maps/search/?api=1&query=SOCIAL%20CORNER%20YALETOWN&query_place_id=ChIJl97JCH5xhlQRCMTZHG7N-Sg"
"Maple Grill","4.6","231","1965 W Broadway","Vancouver","British Columbia","CA","http://maplegrillpopup.com/","+1 604-738-7060","Kosher restaurant","https://www.google.com/maps/search/?api=1&query=Maple%20Grill&query_place_id=ChIJe8BUSLdzhlQRNg9dLfqHX60"
"Tocador","4.3","717","2610 Main St","Vancouver","British Columbia","CA","http://www.tocador.ca/","+1 604-620-2433","Restaurant","https://www.google.com/maps/search/?api=1&query=Tocador&query_place_id=ChIJQyTlBnpxhlQRLMp85jVQHUQ"
"Johnny’s on Oak","4.5","653","3838 Oak St","Vancouver","British Columbia","CA","https://johnnysonoak.ca/","+1 604-732-3777","Greek restaurant","https://www.google.com/maps/search/?api=1&query=Johnny%E2%80%99s%20on%20Oak&query_place_id=ChIJY29n8q13hlQR_AuS1MP2CyI"
"Maria's Taverna","4.5","873","2324 W 4th Ave","Vancouver","British Columbia","CA","http://mariason4th.com/","+1 604-731-4722","Greek restaurant","https://www.google.com/maps/search/?api=1&query=Maria's%20Taverna&query_place_id=ChIJ92RInLNzhlQRKh1-M8BY3VA"
"Moxies West Georgia Restaurant","4.5","2113","180 W Georgia St","Vancouver","British Columbia","CA","https://moxies.com/restaurants/west-georgia?utm_source=GMB&utm_medium=google-location-listing&utm_campaign=organic","+1 604-684-8434","Restaurant","https://www.google.com/maps/search/?api=1&query=Moxies%20West%20Georgia%20Restaurant&query_place_id=ChIJqXfGF3xxhlQRAvL-tqjuoZk"
"Oddfish Restaurant","4.6","710","1889 W 1st Ave","Vancouver","British Columbia","CA","http://www.oddfishrestaurant.com/","+1 604-564-6330","Seafood restaurant","https://www.google.com/maps/search/?api=1&query=Oddfish%20Restaurant&query_place_id=ChIJ9ZQCacpzhlQRLx_Hge2HPaU"
"Chickpea Restaurant","4.4","3230","4298 Main St","Vancouver","British Columbia","CA","http://www.ilovechickpea.ca/","+1 604-620-0602","Vegan restaurant","https://www.google.com/maps/search/?api=1&query=Chickpea%20Restaurant&query_place_id=ChIJ7_0WpPdzhlQR2ULoL78zALs"
"Fassil Restaurant","4.7","652","736 E Broadway","Vancouver","British Columbia","CA","http://www.fassil.ca/","+1 604-879-2001","Ethiopian restaurant","https://www.google.com/maps/search/?api=1&query=Fassil%20Restaurant&query_place_id=ChIJj3HBKlpxhlQRb7mk1ZOMeNE"
"Neptune Palace Seafood Restaurant (Vancouver)","4.1","1351","470 SW Marine Dr Unit 308","Vancouver","British Columbia","CA","https://www.neptunepalacerestaurant.ca/","+1 604-423-3386","Chinese restaurant","https://www.google.com/maps/search/?api=1&query=Neptune%20Palace%20Seafood%20Restaurant%20(Vancouver)&query_place_id=ChIJs-JX3rZ1hlQRs_1BTeome-4"
"Bodega on Main","4.3","2226","1014 Main St","Vancouver","British Columbia","CA","http://www.bodegaonmain.ca/","+1 604-565-8815","Spanish restaurant","https://www.google.com/maps/search/?api=1&query=Bodega%20on%20Main&query_place_id=ChIJT_bIqGVxhlQRlgkDlyIY9gg"
"Brunch Vancouver | Breakfast & Brunch Restaurant","4.6","1180","1147 Granville St","Vancouver","British Columbia","CA","https://www.brunchvancouver.com/","+1 604-423-9132","Brunch restaurant","https://www.google.com/maps/search/?api=1&query=Brunch%20Vancouver%20%7C%20Breakfast%20%26%20Brunch%20Restaurant&query_place_id=ChIJmaXI_AlzhlQRaQnqL5XRigM"
"Banana Leaf Original (Broadway & Oak)","4.4","1831","820 W Broadway","Vancouver","British Columbia","CA","https://www.bananaleaf-vancouver.com/broadway","+1 604-731-6333","Malaysian restaurant","https://www.google.com/maps/search/?api=1&query=Banana%20Leaf%20Original%20(Broadway%20%26%20Oak)&query_place_id=ChIJdxjrGMNzhlQREy0YgBUfdvs"
"Saba Foods Middle Eastern Yemeni Restaurant","4.8","2320","2881 Granville St","Vancouver","British Columbia","CA","http://www.sabafoods.ca/","+1 604-358-0566","Halal restaurant","https://www.google.com/maps/search/?api=1&query=Saba%20Foods%20Middle%20Eastern%20Yemeni%20Restaurant&query_place_id=ChIJ_4DyPpfbhVQRv2KFIlapZ5g"
"Manoush'eh","4.8","1520","620 Davie St","Vancouver","British Columbia","CA","http://www.manousheh.ca/","+1 604-440-4402","Syrian restaurant","https://www.google.com/maps/search/?api=1&query=Manoush'eh&query_place_id=ChIJVzoIGtRzhlQR8Kyc1DyKEVU"
"Giardino Restaurant","4.5","948","1328 Hornby St","Vancouver","British Columbia","CA","http://www.umberto.com/giardino","+1 604-669-2422","Italian restaurant","https://www.google.com/maps/search/?api=1&query=Giardino%20Restaurant&query_place_id=ChIJdd9ipdNzhlQRTeCkanpMc8s"
"La Terrazza","4.4","879","1088 Cambie St.","Vancouver","British Columbia","CA","http://www.laterrazza.ca/","+1 604-899-4449","Italian restaurant","https://www.google.com/maps/search/?api=1&query=La%20Terrazza&query_place_id=ChIJv7MHrtdzhlQRz141l-V5w3k"
"The Sandbar Seafood Restaurant","4.4","4749","1535 Johnston Street, Creekhouse #102, 1535 Johnston St #35","Vancouver","BC","CA","https://www.vancouverdine.com/sandbar/","+1 604-669-9030","Seafood restaurant","https://www.google.com/maps/search/?api=1&query=The%20Sandbar%20Seafood%20Restaurant&query_place_id=ChIJj6Jmb85zhlQR8ho06uTUy6U"
"Mazahr Lebanese Kitchen","4.8","1070","1488 W 11th Ave","Vancouver","British Columbia","CA","http://www.mazahr.ca/","+1 604-733-2211","Restaurant","https://www.google.com/maps/search/?api=1&query=Mazahr%20Lebanese%20Kitchen&query_place_id=ChIJvwZJqBxzhlQR-es8abhT5zM"
"Napoletana Pizza Restaurant","4.8","348","3875 Fraser St","Vancouver","British Columbia","CA","http://pizzanapoletana.ca/","+1 604-229-9249","Italian restaurant","https://www.google.com/maps/search/?api=1&query=Napoletana%20Pizza%20Restaurant&query_place_id=ChIJb0tDCgBzhlQRxpR3-DStr3E"
